job_id,company_name,title,normalized_title,category,description,requirement_summary,work_type,employment_type,experience_level,province,city,salary_min,salary_max,salary_currency,salary_display,skills_top_10_names,requirements_concat,language_signal,source_posted_at,status,fit_input_quality_score,fit_input_has_requirements,fit_input_has_skills,skills_count_total,description_length_chars,req_len,_is_tech_cat,_is_tech_title,_is_tech_skills,is_tech,tech_signal_source
d8452d58-ceaf-4791-b661-3ad278ba373a,PT DAMEY SAVORY PRIMA,Content Creator (Internship Program - 6 Months),Content Creator Intern,Pemasaran & Komunikasi,"The Content Creator (Internship Program - 6 Months) role at PT DAMEY SAVORY PRIMA in Jakarta Barat, Jakarta Raya focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: No specific requirements found in the provided data.",No specific requirements found in the provided data.,ONSITE,INTERNSHIP,ENTRY_LEVEL,Jakarta Raya,Jakarta Barat,2530000.0,3000000.0,IDR,"IDR 2,530,000 - 3,000,000 / month",Digital Marketing,No specific requirements found in the provided data,EN,2026-05-17T02:44:09Z,ACTIVE,100,1,1,1,282,59,False,False,False,False,none
d76afc6a-b6ac-442a-8cb6-a195b48c4db6,Pt. Beauty Source Indonesia,Head of Product Development Fashion dan Aksesoris,Head of Product Development,Desain Busana & Tekstil,"The Head of Product Development Fashion dan Aksesoris role at Pt. Beauty Source Indonesia in Jakarta Barat, Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: 5-10 years of experience in product development (Fashion/Accessories) Experience leading end-to-end product launches",5-10 years of experience in product development (Fashion/Accessories) Experience leading end-to-end product launches,ONSITE,CONTRACT,MID_LEVEL,Jakarta Raya,Jakarta Barat,16000000.0,20000000.0,IDR,"IDR 16,000,000 - 20,000,000 / month",EXPIRES_SOON | Akan segera berakhir,5-10 years of experience in product development (Fashion/Accessories) || Experience leading end-to-end product launches,MIXED,2026-04-17T04:39:43Z,ACTIVE,100,1,1,2,365,142,False,False,False,False,none
d73ebce3-15c7-4251-82b3-576cb863e8a4,Tencent,Senior Technical Account Manager (Indonesia),Senior Technical Account Manager,Information Technology & Communications,Cloud & Smart Industries Group (CSIG) is responsible for promoting the company's cloud and industry Internet strategy. CSIG explores the...,Network Administration & Systems Administration.,ONSITE,FULL_TIME,LEAD,DKI Jakarta,Jakarta,,,IDR,Not specified,Effective Communication,Network Administration & Systems Administration,EN,2026-05-01T12:00:00Z,ACTIVE,100,1,1,1,150,59,False,False,False,False,none
d6f3e1a0-93ec-44fd-9885-c2f1f0613355,GWS Enterprise Indonesia,"Security Manager (Jakarta Raya, Indonesia)","Security Manager (Jakarta Raya, Indonesia)",Perbankan & Layanan Finansial,"The Security Manager (Jakarta Raya, Indonesia) role at GWS Enterprise Indonesia in Jakarta Raya focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: This role in Indonesia will support security operations at the client site in Jakarta.",This role in Indonesia will support security operations at the client site in Jakarta.,ONSITE,FULL_TIME,LEAD,Jakarta Raya,Jakarta,,,IDR,Not specified,Effective Communication,This role in Indonesia will support security operations at the client site in Jakarta,UNKNOWN,2026-05-06T06:35:16Z,ACTIVE,100,1,1,1,299,93,False,False,False,False,none
d69aec49-1176-4e18-87b4-7d9a4819217e,Raditya Anugerah Medika,Nurse - Perawat,Nurse - Perawat,Kesehatan & Medis,Experienced nurse wanted for a leading Bali clinic. Confident with IVs and passionate about patient care? Join our team at Revive Medical.,Confident with IVs and passionate about patient care.,ONSITE,FULL_TIME,LEAD,Bali,Kuta,6500000.0,9000000.0,IDR,"IDR 6,500,000 - 9,000,000 / month",Effective Communication,Confident with IVs and passionate about patient care,EN,2026-05-04T00:13:05Z,ACTIVE,100,1,1,1,145,60,False,False,False,False,none
d691d77d-b948-4573-89d7-f6e9707d250e,MODENA,Sales Area (Mataram),Sales Area,Sales & Marketing,"The Sales Area (Mataram) role at MODENA in Lombok, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: experience in sales, particularly in area sales.","experience in sales, particularly in area sales.",ONSITE,CONTRACT,ENTRY_LEVEL,Indonesia,Lombok,,,IDR,Not specified,Relationship Management | Area Sales | Retail Sales,"experience in sales, particularly in area sales",EN,2026-05-08T03:46:29Z,ACTIVE,100,1,1,3,226,55,False,False,False,False,none
d690cca2-68fe-4879-83e7-389d61a78a52,Mitra Solusi Telematika,Junior SAP FICO Consultant,Junior SAP FICO Consultant,Konsultan,Expert SAP FICO consultant needed to drive client success. Competitive remuneration and excellent growth opportunities.,"Proficient in EXPIRES_SOON, Akan segera berakhir.",ONSITE,CONTRACT,JUNIOR,Jakarta Raya,Cilandak,,,IDR,Not specified,Akan segera berakhir | EXPIRES_SOON,Expert SAP FICO consultant needed to drive client success || Competitive remuneration and excellent growth opportunities,EN,2026-04-23T09:20:03Z,ACTIVE,100,1,1,2,126,56,False,False,False,False,none
d67abbe8-0e70-43bf-bc32-f053db240f96,Philips Industries Batam,Philips Internship 2026,Internship,Engineering,"The Philips Internship 2026 role at Philips Industries Batam in Batam, Kepulauan Riau focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Structured Multi-Function Internship Program Hands-On Learning with Business Relevance Vibrant Employee Experience.",Structured Multi-Function Internship Program Hands-On Learning with Business Relevance Vibrant Employee Experience.,ONSITE,CONTRACT,ENTRY_LEVEL,Kepulauan Riau,Batam,,,IDR,Not specified,Effective Communication,Structured Multi-Function Internship Program Hands-On Learning with Business Relevance Vibrant Employee Experience,EN,2026-05-11T09:59:42Z,ACTIVE,100,1,1,1,318,122,False,False,False,False,none
d6483d76-edca-4b74-a7af-dcd3907baf87,PT Accesstech Super Jaya,Testing and Commissioning Manager,Testing and Commissioning Manager,Teknik Elektro/Elektronik,"The Testing and Commissioning Manager role at PT Accesstech Super Jaya in Cikarang Pusat, Jawa Barat, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Testing and Commissioning, construction, data center, general contractor, MEP.","Testing and Commissioning, construction, data center, general contractor, MEP.",ONSITE,FULL_TIME,LEAD,Jawa Barat,Cikarang Pusat,,,IDR,Not specified,Effective Communication,"Testing and Commissioning, construction, data center, general contractor, MEP",EN,2026-05-05T08:17:41Z,ACTIVE,100,1,1,1,307,85,False,False,False,False,none
d647480d-bd0e-4619-ae57-cb60483f3f9f,Surya Indo Plastic,QC Officer,QC Officer,"Manufaktur, Transportasi & Logistik","The QC Officer role at Surya Indo Plastic in Sidoarjo, Jawa Timur focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Quality Control, Plastic Packaging Manufacture Industry, Data Analysis.","Quality Control, Plastic Packaging Manufacture Industry, Data Analysis.",ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Timur,Sidoarjo,,,IDR,Not specified,Akan segera berakhir | EXPIRES_SOON,"Quality Control, Plastic Packaging Manufacture Industry, Data Analysis",UNKNOWN,2026-04-17T05:56:23Z,ACTIVE,100,1,1,2,254,78,False,False,False,False,none
d6072ebb-adb7-49d7-a7f5-b7e3b8f15c1b,PT TMNN Manufacturing Global,QC Manager,QC Manager,"Manufaktur, Transportasi & Logistik","Passionate QC Manager dedicated to improving garment quality, optimizing processes, and achieving customer satisfaction through teamwork and precision",Insurance and workplace facilities in accordance with regulations.,ONSITE,FULL_TIME,LEAD,Jawa Barat,Subang,11000000.0,16500000.0,IDR,"IDR 11,000,000 - 16,500,000 / month",Effective Communication,Insurance and workplace facilities in accordance with regulations,EN,2026-04-28T04:56:06Z,ACTIVE,100,1,1,1,157,73,False,False,False,False,none
d59fda91-d386-44e0-8839-e6df13c91a13,Buku Warung,Sales Canvassing EDC Purworejo,Sales Canvassing EDC,Sales & Marketing,Seeking new sales/MSMEs for EDC machine installation. Negotiate to generate sales. Achieve sales targets according to company targets. Foster good relationships with merchants who already use EDC and carry out responsibilities.,"Male/Female, maximum 35 years old High school education or equivalent Experience as Sales in FMCG, Telecommunication, Merchant Acquisition Good communication skills Owns a two-wheeled vehicle Possesses an active C driver's license",ONSITE,CONTRACT,ENTRY_LEVEL,Central Java (Jawa Tengah),Purworejo,,,IDR,Not specified,Negotiation,"Male/Female, maximum 35 years old || High school education or equivalent || Experience as Sales in FMCG, Telecommunication, Merchant Acquisition || Good communication skills || Owns a two-wheeled vehicle || Possesses an active C driver's license || Experience selling EDC Machines & Acquisition",EN,2026-05-10T13:54:52.628000Z,ACTIVE,100,1,1,1,234,288,False,False,False,False,none
d56554ac-4169-4a66-be3b-1b6e09a4caaf,Pengiklan Anonim,Chief Technology Officer,Chief Technology Officer,Technology,"The CTO will oversee all technology functions across the organization, ensuring alignment with business objectives and scalability for future growth.","Proficient in EXPIRES_SOON, Akan segera berakhir.",ONSITE,FULL_TIME,ENTRY_LEVEL,Banten,Tangerang Selatan,,,IDR,Not specified,Akan segera berakhir | EXPIRES_SOON,"The CTO will oversee all technology functions across the organization, ensuring alignment with business objectives and scalability for future growth",EN,2026-04-23T02:21:04Z,ACTIVE,100,1,1,2,156,56,False,False,False,False,none
d5558c68-d93b-4768-847f-d1b124c4b8d8,Samco Farma,Production Supervisor,Production Supervisor,"Manufacturing, Transport & Logistics","The Production Supervisor role at Samco Farma in Tangerang, Banten, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Ensure GMP compliance and efficient daily operations.",Ensure GMP compliance and efficient daily operations.,ONSITE,FULL_TIME,ENTRY_LEVEL,Banten,Tangerang,8500000.0,10000000.0,IDR,"IDR 8,500,000 - 10,000,000 / month",Akan segera berakhir | EXPIRES_SOON,Ensure GMP compliance and efficient daily operations,EN,2026-04-23T01:26:03Z,ACTIVE,100,1,1,2,248,60,False,False,False,False,none
d4fd6f67-5510-4338-baf7-b93f0d236fe7,Central Cipta Murdaya,Retail Operational Leader,Retail Operational Leader,Ritel & Produk Konsumen,Operational Retail Leader with at least 5 years of experience in fashion/footwear/lifestyle retail to manage and monitor store sales performance.,minimum 5 years of experience in fashion/footwear/lifestyle retail Ability to manage and monitor store sales performance,ONSITE,FULL_TIME,MID_LEVEL,Jakarta Raya,Jakarta,,,IDR,Not specified,Negotiation,minimum 5 years of experience in fashion/footwear/lifestyle retail || Ability to manage and monitor store sales performance,EN,2026-05-15T05:36:31Z,ACTIVE,100,1,1,1,152,146,False,False,False,False,none
d4d71ba1-0b2a-4002-8f5f-e47508e703bd,Siloam Hospitals Group,ICT Technician,ICT Technician,Keterampilan & Jasa,Menangani keluhan mengenai kendala operasional serta melakukan pencatatan pada logbook atas keluhan dan proses penanganan kendala operasional untuk...,Menangani keluhan mengenai kendala operasional serta performing pencatatan pada logbook atas keluhan and proses penanganan kendala operasional for.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Tengah,Semarang,,,IDR,Not specified,Effective Communication,Menangani keluhan mengenai kendala operasional serta performing pencatatan pada logbook atas keluhan and proses penanganan kendala operasional for,MIXED,2025-10-03T05:58:55Z,ACTIVE,100,1,1,1,157,154,False,False,False,False,none
d4ae6ff9-31a5-48eb-91ee-a26034df6d2e,Sulfindo Adiusaha,Instrument Engineer,Instrument Engineer,Engineering,"The Instrument Engineer role at Sulfindo Adiusaha in Kabupaten Serang, Banten, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Instrumentation Engineer for projects expansion in Kabupaten Serang.",Instrumentation Engineer for projects expansion in Kabupaten Serang.,ONSITE,FULL_TIME,ENTRY_LEVEL,Banten,Kabupaten Serang,,,IDR,Not specified,Programming,Instrumentation Engineer for projects expansion in Kabupaten Serang,UNKNOWN,2026-05-05T03:01:39Z,ACTIVE,100,1,1,1,274,75,False,False,False,False,none
d494be23-faaf-46a8-9f1c-005cd3517857,Surabaya Mekabox,QMR,Quality Management Representative,"Manufaktur, Transportasi & Logistik","The QMR role at Surabaya Mekabox in Gresik, Jawa Timur, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Quality Management Representative is responsible for the implementation of certification and audit procedures.",Quality Management Representative is responsible for the implementation of certification and audit procedures.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Timur,Gresik,,,IDR,Not specified,Effective Communication,Quality Management Representative is responsible for the implementation of certification and audit procedures,EN,2026-05-05T09:31:51Z,ACTIVE,100,1,1,1,293,117,False,False,False,False,none
d48ed7d0-b127-4252-b475-65f8e8111c5f,Cau Chocolates Bali,spb mobile,Mobile Sales Representative,Sales Operations,"The spb mobile role at Cau Chocolates Bali in Denpasar Barat, Denpasar, Bali, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: 1-3 years of experience in sales operations.",1-3 years of experience in sales operations.,ONSITE,FULL_TIME,JUNIOR,Bali,Denpasar,3000000.0,3300000.0,IDR,"IDR 3,000,000 - 3,300,000 / month",Sales Operations | Sales | Communication Skills | Sales Strategy | Marketing | Sales Analysis,1-3 years of experience in sales operations,EN,2026-04-27T06:34:17.489000Z,ACTIVE,100,1,1,6,249,51,False,False,False,False,none
